img_name,x,y,w,h
Grasp2/color/Color_0056.bmp,209.0,123.0,230.0,230.0
Grasp2/color/Color_0057.bmp,209.0,122.0,230.0,230.0
Grasp2/color/Color_0058.bmp,209.0,123.0,230.0,230.0
Grasp2/color/Color_0059.bmp,206.0,125.0,230.0,230.0
Grasp2/color/Color_0060.bmp,206.0,125.0,230.0,230.0
Grasp2/color/Color_0061.bmp,204.0,127.0,230.0,230.0
Grasp2/color/Color_0062.bmp,201.0,127.0,230.0,230.0
Grasp2/color/Color_0063.bmp,201.0,127.0,230.0,230.0
Grasp2/color/Color_0064.bmp,201.0,127.0,230.0,230.0
Grasp2/color/Color_0065.bmp,198.0,128.0,230.0,230.0
Grasp2/color/Color_0066.bmp,198.0,129.0,230.0,230.0
Grasp2/color/Color_0067.bmp,196.0,130.0,230.0,230.0
Grasp2/color/Color_0068.bmp,196.0,130.0,230.0,230.0
Grasp2/color/Color_0069.bmp,195.0,132.0,230.0,230.0
Grasp2/color/Color_0070.bmp,193.0,132.0,230.0,230.0
Grasp2/color/Color_0071.bmp,186.0,135.0,244.0,244.0
Grasp2/color/Color_0072.bmp,184.0,138.0,244.0,244.0
Grasp2/color/Color_0073.bmp,184.0,138.0,244.0,244.0
Grasp2/color/Color_0074.bmp,182.0,140.0,244.0,244.0
Grasp2/color/Color_0075.bmp,182.0,140.0,244.0,244.0
Grasp2/color/Color_0076.bmp,182.0,140.0,244.0,244.0
Grasp2/color/Color_0077.bmp,180.0,143.0,244.0,244.0
Grasp2/color/Color_0078.bmp,180.0,143.0,244.0,244.0
Grasp2/color/Color_0079.bmp,179.0,144.0,244.0,244.0
Grasp2/color/Color_0080.bmp,179.0,144.0,244.0,244.0
Grasp2/color/Color_0081.bmp,179.0,145.0,244.0,244.0
Grasp2/color/Color_0082.bmp,179.0,145.0,244.0,244.0
Grasp2/color/Color_0083.bmp,179.0,147.0,244.0,244.0
Grasp2/color/Color_0084.bmp,179.0,147.0,244.0,244.0
Grasp2/color/Color_0085.bmp,179.0,148.0,244.0,244.0
Grasp2/color/Color_0086.bmp,179.0,148.0,244.0,244.0
Grasp2/color/Color_0087.bmp,179.0,148.0,244.0,244.0
Grasp2/color/Color_0088.bmp,179.0,149.0,244.0,244.0
Grasp2/color/Color_0089.bmp,179.0,149.0,244.0,244.0
Grasp2/color/Color_0090.bmp,179.0,151.0,244.0,244.0
Grasp2/color/Color_0091.bmp,179.0,151.0,244.0,244.0
Grasp2/color/Color_0092.bmp,179.0,153.0,244.0,244.0
Grasp2/color/Color_0093.bmp,179.0,153.0,244.0,244.0
Grasp2/color/Color_0094.bmp,179.0,153.0,244.0,244.0
Grasp2/color/Color_0095.bmp,179.0,155.0,244.0,244.0
Grasp2/color/Color_0096.bmp,179.0,155.0,244.0,244.0
Grasp2/color/Color_0097.bmp,179.0,156.0,244.0,244.0
Grasp2/color/Color_0098.bmp,179.0,157.0,244.0,244.0
Grasp2/color/Color_0099.bmp,180.0,159.0,244.0,244.0
Grasp2/color/Color_0100.bmp,179.0,160.0,244.0,244.0
Grasp2/color/Color_0101.bmp,180.0,161.0,244.0,244.0
Grasp2/color/Color_0102.bmp,179.0,161.0,244.0,244.0
Grasp2/color/Color_0103.bmp,179.0,162.0,244.0,244.0
Grasp2/color/Color_0104.bmp,179.0,163.0,244.0,244.0
Grasp2/color/Color_0105.bmp,179.0,165.0,244.0,244.0
Grasp2/color/Color_0106.bmp,179.0,165.0,244.0,244.0
Grasp2/color/Color_0107.bmp,179.0,167.0,244.0,244.0
Grasp2/color/Color_0108.bmp,179.0,167.0,244.0,244.0
Grasp2/color/Color_0109.bmp,178.0,168.0,244.0,244.0
Grasp2/color/Color_0110.bmp,178.0,169.0,244.0,244.0
Grasp2/color/Color_0111.bmp,177.0,171.0,244.0,244.0
Grasp2/color/Color_0112.bmp,177.0,173.0,244.0,244.0
Grasp2/color/Color_0113.bmp,177.0,173.0,244.0,244.0
Grasp2/color/Color_0114.bmp,177.0,173.0,244.0,244.0
Grasp2/color/Color_0115.bmp,177.0,175.0,244.0,244.0
Grasp2/color/Color_0116.bmp,177.0,175.0,244.0,244.0
Grasp2/color/Color_0117.bmp,177.0,177.0,244.0,244.0
Grasp2/color/Color_0118.bmp,177.0,177.0,244.0,244.0
Grasp2/color/Color_0119.bmp,176.0,179.0,244.0,244.0
Grasp2/color/Color_0120.bmp,176.0,180.0,244.0,244.0
Grasp2/color/Color_0121.bmp,175.0,182.0,244.0,244.0
Grasp2/color/Color_0122.bmp,175.0,182.0,244.0,244.0
Grasp2/color/Color_0123.bmp,174.0,185.0,244.0,244.0
Grasp2/color/Color_0124.bmp,174.0,185.0,244.0,244.0
Grasp2/color/Color_0125.bmp,173.0,187.0,244.0,244.0
Grasp2/color/Color_0126.bmp,171.0,189.0,244.0,244.0
Grasp2/color/Color_0127.bmp,171.0,189.0,244.0,244.0
Grasp2/color/Color_0128.bmp,171.0,191.0,244.0,244.0
Grasp2/color/Color_0129.bmp,171.0,191.0,244.0,244.0
Grasp2/color/Color_0130.bmp,170.0,193.0,244.0,244.0
Grasp2/color/Color_0131.bmp,170.0,194.0,244.0,244.0
Grasp2/color/Color_0132.bmp,168.0,195.0,244.0,244.0
Grasp2/color/Color_0133.bmp,168.0,195.0,244.0,244.0
Grasp2/color/Color_0134.bmp,166.0,198.0,244.0,244.0
Grasp2/color/Color_0135.bmp,167.0,196.0,244.0,244.0
Grasp2/color/Color_0136.bmp,166.0,198.0,244.0,244.0
Grasp2/color/Color_0137.bmp,166.0,199.0,244.0,244.0
Grasp2/color/Color_0138.bmp,166.0,198.0,244.0,244.0
Grasp2/color/Color_0139.bmp,165.0,199.0,244.0,244.0
Grasp2/color/Color_0140.bmp,164.0,199.0,244.0,244.0
Grasp2/color/Color_0141.bmp,164.0,200.0,244.0,244.0
Grasp2/color/Color_0142.bmp,164.0,200.0,244.0,244.0
Grasp2/color/Color_0143.bmp,164.0,201.0,244.0,244.0
Grasp2/color/Color_0144.bmp,164.0,201.0,244.0,244.0
Grasp2/color/Color_0145.bmp,164.0,201.0,244.0,244.0
Grasp2/color/Color_0146.bmp,164.0,201.0,244.0,244.0
Grasp2/color/Color_0147.bmp,164.0,201.0,244.0,244.0
Grasp2/color/Color_0148.bmp,164.0,202.0,244.0,244.0
Grasp2/color/Color_0149.bmp,164.0,202.0,244.0,244.0
Grasp2/color/Color_0150.bmp,164.0,202.0,244.0,244.0
Grasp2/color/Color_0151.bmp,164.0,202.0,244.0,244.0
Grasp2/color/Color_0152.bmp,164.0,202.0,244.0,244.0
Grasp2/color/Color_0153.bmp,163.0,202.0,244.0,244.0
Grasp2/color/Color_0154.bmp,163.0,202.0,244.0,244.0
Grasp2/color/Color_0155.bmp,163.0,201.0,244.0,244.0
Grasp2/color/Color_0156.bmp,163.0,201.0,244.0,244.0
Grasp2/color/Color_0157.bmp,162.0,201.0,244.0,244.0
Grasp2/color/Color_0158.bmp,164.0,200.0,244.0,244.0
Grasp2/color/Color_0159.bmp,164.0,200.0,244.0,244.0
Grasp2/color/Color_0160.bmp,165.0,199.0,244.0,244.0
Grasp2/color/Color_0161.bmp,165.0,199.0,244.0,244.0
Grasp2/color/Color_0162.bmp,165.0,199.0,244.0,244.0
Grasp2/color/Color_0163.bmp,166.0,198.0,244.0,244.0
Grasp2/color/Color_0164.bmp,166.0,198.0,244.0,244.0
Grasp2/color/Color_0165.bmp,167.0,196.0,244.0,244.0
Grasp2/color/Color_0166.bmp,167.0,196.0,244.0,244.0
Grasp2/color/Color_0167.bmp,168.0,193.0,244.0,244.0
Grasp2/color/Color_0168.bmp,168.0,193.0,244.0,244.0
Grasp2/color/Color_0169.bmp,168.0,193.0,244.0,244.0
Grasp2/color/Color_0170.bmp,169.0,189.0,244.0,244.0
Grasp2/color/Color_0171.bmp,169.0,189.0,244.0,244.0
Grasp2/color/Color_0172.bmp,171.0,186.0,244.0,244.0
Grasp2/color/Color_0173.bmp,171.0,186.0,244.0,244.0
Grasp2/color/Color_0174.bmp,171.0,186.0,244.0,244.0
Grasp2/color/Color_0175.bmp,173.0,183.0,244.0,244.0
Grasp2/color/Color_0176.bmp,175.0,180.0,244.0,244.0
Grasp2/color/Color_0177.bmp,175.0,179.0,244.0,244.0
Grasp2/color/Color_0178.bmp,176.0,177.0,244.0,244.0
Grasp2/color/Color_0179.bmp,176.0,177.0,244.0,244.0
Grasp2/color/Color_0180.bmp,176.0,177.0,244.0,244.0
Grasp2/color/Color_0181.bmp,183.0,171.0,230.0,230.0
Grasp2/color/Color_0182.bmp,183.0,170.0,230.0,230.0
Grasp2/color/Color_0183.bmp,184.0,168.0,230.0,230.0
Grasp2/color/Color_0184.bmp,183.0,167.0,230.0,230.0
Grasp2/color/Color_0185.bmp,183.0,167.0,230.0,230.0
Grasp2/color/Color_0186.bmp,184.0,166.0,230.0,230.0
Grasp2/color/Color_0187.bmp,183.0,165.0,230.0,230.0
Grasp2/color/Color_0188.bmp,185.0,162.0,230.0,230.0
Grasp2/color/Color_0189.bmp,184.0,162.0,230.0,230.0
Grasp2/color/Color_0190.bmp,185.0,158.0,230.0,230.0
Grasp2/color/Color_0191.bmp,185.0,158.0,230.0,230.0
Grasp2/color/Color_0192.bmp,185.0,158.0,230.0,230.0
Grasp2/color/Color_0193.bmp,184.0,155.0,230.0,230.0
Grasp2/color/Color_0194.bmp,185.0,155.0,230.0,230.0
Grasp2/color/Color_0195.bmp,183.0,151.0,230.0,230.0
Grasp2/color/Color_0196.bmp,184.0,152.0,230.0,230.0
Grasp2/color/Color_0197.bmp,184.0,149.0,230.0,230.0
Grasp2/color/Color_0198.bmp,184.0,149.0,230.0,230.0
Grasp2/color/Color_0199.bmp,184.0,146.0,230.0,230.0
Grasp2/color/Color_0200.bmp,184.0,146.0,230.0,230.0
Grasp2/color/Color_0201.bmp,184.0,146.0,230.0,230.0
Grasp2/color/Color_0202.bmp,183.0,144.0,230.0,230.0
Grasp2/color/Color_0203.bmp,183.0,141.0,230.0,230.0
Grasp2/color/Color_0204.bmp,183.0,141.0,230.0,230.0
Grasp2/color/Color_0205.bmp,183.0,139.0,230.0,230.0
Grasp2/color/Color_0206.bmp,183.0,139.0,230.0,230.0
Grasp2/color/Color_0207.bmp,184.0,137.0,230.0,230.0
Grasp2/color/Color_0208.bmp,184.0,137.0,230.0,230.0
Grasp2/color/Color_0209.bmp,184.0,136.0,230.0,230.0
Grasp2/color/Color_0210.bmp,184.0,136.0,230.0,230.0
Grasp2/color/Color_0211.bmp,185.0,135.0,230.0,230.0
Grasp2/color/Color_0212.bmp,184.0,135.0,230.0,230.0
Grasp2/color/Color_0213.bmp,186.0,135.0,230.0,230.0
Grasp2/color/Color_0214.bmp,186.0,134.0,230.0,230.0
Grasp2/color/Color_0215.bmp,186.0,133.0,230.0,230.0
Grasp2/color/Color_0216.bmp,186.0,134.0,230.0,230.0
Grasp2/color/Color_0217.bmp,188.0,133.0,230.0,230.0
Grasp2/color/Color_0218.bmp,188.0,133.0,230.0,230.0
Grasp2/color/Color_0219.bmp,189.0,133.0,230.0,230.0
Grasp2/color/Color_0220.bmp,189.0,133.0,230.0,230.0
Grasp2/color/Color_0221.bmp,190.0,133.0,230.0,230.0
Grasp2/color/Color_0222.bmp,190.0,133.0,230.0,230.0
Grasp2/color/Color_0223.bmp,189.0,133.0,230.0,230.0
Grasp2/color/Color_0224.bmp,190.0,134.0,230.0,230.0
Grasp2/color/Color_0225.bmp,191.0,134.0,230.0,230.0
Grasp2/color/Color_0226.bmp,191.0,135.0,230.0,230.0
Grasp2/color/Color_0227.bmp,191.0,135.0,230.0,230.0
Grasp2/color/Color_0228.bmp,191.0,135.0,230.0,230.0
Grasp2/color/Color_0229.bmp,192.0,136.0,230.0,230.0
Grasp2/color/Color_0230.bmp,193.0,136.0,230.0,230.0
Grasp2/color/Color_0231.bmp,193.0,136.0,230.0,230.0
Grasp2/color/Color_0232.bmp,195.0,136.0,230.0,230.0
Grasp2/color/Color_0233.bmp,195.0,136.0,230.0,230.0
Grasp2/color/Color_0234.bmp,195.0,136.0,230.0,230.0
Grasp2/color/Color_0235.bmp,197.0,136.0,230.0,230.0
Grasp2/color/Color_0236.bmp,197.0,136.0,230.0,230.0
Grasp2/color/Color_0237.bmp,199.0,135.0,230.0,230.0
Grasp2/color/Color_0238.bmp,200.0,135.0,230.0,230.0
Grasp2/color/Color_0239.bmp,201.0,135.0,230.0,230.0
Grasp2/color/Color_0240.bmp,201.0,135.0,230.0,230.0
Grasp2/color/Color_0241.bmp,202.0,135.0,230.0,230.0
Grasp2/color/Color_0242.bmp,202.0,135.0,230.0,230.0
Grasp2/color/Color_0243.bmp,203.0,135.0,230.0,230.0
Grasp2/color/Color_0244.bmp,203.0,135.0,230.0,230.0
Grasp2/color/Color_0245.bmp,203.0,135.0,230.0,230.0
Grasp2/color/Color_0246.bmp,204.0,135.0,230.0,230.0
Grasp2/color/Color_0247.bmp,204.0,135.0,230.0,230.0
Grasp2/color/Color_0248.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0249.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0250.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0251.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0252.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0253.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0254.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0255.bmp,210.0,135.0,230.0,230.0
Grasp2/color/Color_0256.bmp,210.0,135.0,230.0,230.0
Grasp2/color/Color_0257.bmp,209.0,135.0,230.0,230.0
Grasp2/color/Color_0258.bmp,211.0,135.0,230.0,230.0
Grasp2/color/Color_0259.bmp,211.0,135.0,230.0,230.0
Grasp2/color/Color_0260.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0261.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0262.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0263.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0264.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0265.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0266.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0267.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0268.bmp,212.0,135.0,230.0,230.0
Grasp2/color/Color_0269.bmp,211.0,135.0,230.0,230.0
Grasp2/color/Color_0270.bmp,211.0,135.0,230.0,230.0
Grasp2/color/Color_0271.bmp,210.0,135.0,230.0,230.0
Grasp2/color/Color_0272.bmp,210.0,135.0,230.0,230.0
Grasp2/color/Color_0273.bmp,210.0,135.0,230.0,230.0
Grasp2/color/Color_0274.bmp,209.0,135.0,230.0,230.0
Grasp2/color/Color_0275.bmp,209.0,135.0,230.0,230.0
Grasp2/color/Color_0276.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0277.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0278.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0279.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0280.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0281.bmp,207.0,135.0,230.0,230.0
Grasp2/color/Color_0282.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0283.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0284.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0285.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0286.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0287.bmp,208.0,135.0,230.0,230.0
Grasp2/color/Color_0288.bmp,207.0,135.0,230.0,230.0
Grasp2/color/Color_0289.bmp,207.0,135.0,230.0,230.0
Grasp2/color/Color_0290.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0291.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0292.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0293.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0294.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0295.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0296.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0297.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0298.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0299.bmp,206.0,135.0,230.0,230.0
Grasp2/color/Color_0300.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0301.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0302.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0303.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0304.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0305.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0306.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0307.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0308.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0309.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0310.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0311.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0312.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0313.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0314.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0315.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0316.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0317.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0318.bmp,205.0,135.0,230.0,230.0
Grasp2/color/Color_0319.bmp,204.0,134.0,230.0,230.0
Grasp2/color/Color_0320.bmp,204.0,134.0,230.0,230.0
Grasp2/color/Color_0321.bmp,204.0,133.0,230.0,230.0
Grasp2/color/Color_0322.bmp,204.0,133.0,230.0,230.0
Grasp2/color/Color_0323.bmp,204.0,133.0,230.0,230.0
Grasp2/color/Color_0324.bmp,204.0,131.0,230.0,230.0
Grasp2/color/Color_0325.bmp,204.0,131.0,230.0,230.0
Grasp2/color/Color_0326.bmp,204.0,128.0,230.0,230.0
Grasp2/color/Color_0327.bmp,204.0,128.0,230.0,230.0
Grasp2/color/Color_0328.bmp,204.0,128.0,230.0,230.0
Grasp2/color/Color_0329.bmp,202.0,125.0,230.0,230.0
Grasp2/color/Color_0330.bmp,201.0,121.0,230.0,230.0
Grasp2/color/Color_0331.bmp,202.0,122.0,230.0,230.0
Grasp2/color/Color_0332.bmp,202.0,118.0,230.0,230.0
Grasp2/color/Color_0333.bmp,202.0,119.0,230.0,230.0
Grasp2/color/Color_0334.bmp,202.0,119.0,230.0,230.0
Grasp2/color/Color_0335.bmp,202.0,115.0,230.0,230.0
Grasp2/color/Color_0336.bmp,202.0,115.0,230.0,230.0
Grasp2/color/Color_0337.bmp,201.0,110.0,230.0,230.0
Grasp2/color/Color_0338.bmp,202.0,111.0,230.0,230.0
Grasp2/color/Color_0339.bmp,203.0,110.0,230.0,230.0
Grasp2/color/Color_0340.bmp,203.0,109.0,230.0,230.0
Grasp2/color/Color_0341.bmp,203.0,110.0,230.0,230.0
Grasp2/color/Color_0342.bmp,205.0,107.0,230.0,230.0
Grasp2/color/Color_0343.bmp,205.0,108.0,230.0,230.0
Grasp2/color/Color_0344.bmp,205.0,104.0,230.0,230.0
Grasp2/color/Color_0345.bmp,205.0,105.0,230.0,230.0
Grasp2/color/Color_0346.bmp,205.0,104.0,230.0,230.0
Grasp2/color/Color_0347.bmp,205.0,104.0,230.0,230.0
Grasp2/color/Color_0348.bmp,205.0,102.0,230.0,230.0
Grasp2/color/Color_0349.bmp,205.0,103.0,230.0,230.0
Grasp2/color/Color_0350.bmp,205.0,102.0,230.0,230.0
Grasp2/color/Color_0351.bmp,205.0,100.0,230.0,230.0
Grasp2/color/Color_0352.bmp,206.0,101.0,230.0,230.0
Grasp2/color/Color_0353.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0354.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0355.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0356.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0357.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0358.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0359.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0360.bmp,207.0,99.0,230.0,230.0
Grasp2/color/Color_0361.bmp,207.0,99.0,230.0,230.0
Grasp2/color/Color_0362.bmp,207.0,99.0,230.0,230.0
Grasp2/color/Color_0363.bmp,207.0,99.0,230.0,230.0
Grasp2/color/Color_0364.bmp,207.0,99.0,230.0,230.0
Grasp2/color/Color_0365.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0366.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0367.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0368.bmp,206.0,99.0,230.0,230.0
Grasp2/color/Color_0369.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0370.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0371.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0372.bmp,206.0,100.0,230.0,230.0
Grasp2/color/Color_0373.bmp,206.0,101.0,230.0,230.0
Grasp2/color/Color_0374.bmp,206.0,101.0,230.0,230.0
Grasp2/color/Color_0375.bmp,205.0,103.0,230.0,230.0
Grasp2/color/Color_0376.bmp,205.0,103.0,230.0,230.0
Grasp2/color/Color_0377.bmp,205.0,104.0,230.0,230.0
Grasp2/color/Color_0378.bmp,205.0,104.0,230.0,230.0
Grasp2/color/Color_0379.bmp,205.0,105.0,230.0,230.0
Grasp2/color/Color_0380.bmp,205.0,105.0,230.0,230.0
Grasp2/color/Color_0381.bmp,204.0,106.0,230.0,230.0
Grasp2/color/Color_0382.bmp,204.0,106.0,230.0,230.0
Grasp2/color/Color_0383.bmp,204.0,106.0,230.0,230.0
Grasp2/color/Color_0384.bmp,204.0,107.0,230.0,230.0
Grasp2/color/Color_0385.bmp,204.0,107.0,230.0,230.0
Grasp2/color/Color_0386.bmp,204.0,107.0,230.0,230.0
Grasp2/color/Color_0387.bmp,204.0,107.0,230.0,230.0
Grasp2/color/Color_0388.bmp,204.0,108.0,230.0,230.0
Grasp2/color/Color_0389.bmp,204.0,108.0,230.0,230.0
Grasp2/color/Color_0390.bmp,204.0,108.0,230.0,230.0
Grasp2/color/Color_0391.bmp,204.0,108.0,230.0,230.0
Grasp2/color/Color_0392.bmp,204.0,109.0,230.0,230.0
Grasp2/color/Color_0393.bmp,204.0,109.0,230.0,230.0
Grasp2/color/Color_0394.bmp,205.0,109.0,230.0,230.0
Grasp2/color/Color_0395.bmp,205.0,109.0,230.0,230.0
Grasp2/color/Color_0396.bmp,205.0,110.0,230.0,230.0
Grasp2/color/Color_0397.bmp,205.0,111.0,230.0,230.0
Grasp2/color/Color_0398.bmp,205.0,111.0,230.0,230.0
Grasp2/color/Color_0399.bmp,205.0,111.0,230.0,230.0
Grasp2/color/Color_0400.bmp,205.0,111.0,230.0,230.0
Grasp2/color/Color_0401.bmp,205.0,112.0,230.0,230.0
Grasp2/color/Color_0402.bmp,205.0,112.0,230.0,230.0
Grasp2/color/Color_0403.bmp,204.0,113.0,230.0,230.0
Grasp2/color/Color_0404.bmp,205.0,114.0,230.0,230.0
Grasp2/color/Color_0405.bmp,204.0,115.0,230.0,230.0
Grasp2/color/Color_0406.bmp,204.0,115.0,230.0,230.0
Grasp2/color/Color_0407.bmp,204.0,115.0,230.0,230.0
Grasp2/color/Color_0408.bmp,203.0,117.0,230.0,230.0
Grasp2/color/Color_0409.bmp,202.0,119.0,230.0,230.0
Grasp2/color/Color_0410.bmp,202.0,119.0,230.0,230.0
Grasp2/color/Color_0411.bmp,200.0,121.0,230.0,230.0
Grasp2/color/Color_0412.bmp,201.0,121.0,230.0,230.0
Grasp2/color/Color_0413.bmp,201.0,121.0,230.0,230.0
Grasp2/color/Color_0414.bmp,200.0,122.0,230.0,230.0
Grasp2/color/Color_0415.bmp,200.0,124.0,230.0,230.0
Grasp2/color/Color_0416.bmp,200.0,124.0,230.0,230.0
Grasp2/color/Color_0417.bmp,200.0,124.0,230.0,230.0
Grasp2/color/Color_0418.bmp,198.0,126.0,230.0,230.0
Grasp2/color/Color_0419.bmp,199.0,127.0,230.0,230.0
Grasp2/color/Color_0420.bmp,199.0,127.0,230.0,230.0
Grasp2/color/Color_0421.bmp,199.0,128.0,230.0,230.0
Grasp2/color/Color_0422.bmp,199.0,128.0,230.0,230.0
Grasp2/color/Color_0423.bmp,200.0,128.0,230.0,230.0
Grasp2/color/Color_0424.bmp,200.0,128.0,230.0,230.0
Grasp2/color/Color_0425.bmp,201.0,129.0,230.0,230.0
Grasp2/color/Color_0426.bmp,201.0,128.0,230.0,230.0
Grasp2/color/Color_0427.bmp,201.0,128.0,230.0,230.0
Grasp2/color/Color_0428.bmp,202.0,129.0,230.0,230.0
Grasp2/color/Color_0429.bmp,202.0,129.0,230.0,230.0
Grasp2/color/Color_0430.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0431.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0432.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0433.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0434.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0435.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0436.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0437.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0438.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0439.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0440.bmp,204.0,130.0,230.0,230.0
Grasp2/color/Color_0441.bmp,204.0,130.0,230.0,230.0
Grasp2/color/Color_0442.bmp,205.0,130.0,230.0,230.0
Grasp2/color/Color_0443.bmp,205.0,130.0,230.0,230.0
Grasp2/color/Color_0444.bmp,205.0,129.0,230.0,230.0
Grasp2/color/Color_0445.bmp,205.0,129.0,230.0,230.0
Grasp2/color/Color_0446.bmp,205.0,129.0,230.0,230.0
Grasp2/color/Color_0447.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0448.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0449.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0450.bmp,204.0,129.0,230.0,230.0
Grasp2/color/Color_0451.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0452.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0453.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0454.bmp,203.0,129.0,230.0,230.0
Grasp2/color/Color_0455.bmp,202.0,130.0,230.0,230.0
Grasp2/color/Color_0456.bmp,202.0,130.0,230.0,230.0
Grasp2/color/Color_0457.bmp,202.0,130.0,230.0,230.0
Grasp2/color/Color_0458.bmp,200.0,130.0,230.0,230.0
Grasp2/color/Color_0459.bmp,200.0,129.0,230.0,230.0
Grasp2/color/Color_0460.bmp,197.0,130.0,230.0,230.0
Grasp2/color/Color_0461.bmp,197.0,130.0,230.0,230.0
Grasp2/color/Color_0462.bmp,197.0,130.0,230.0,230.0
Grasp2/color/Color_0463.bmp,192.0,129.0,230.0,230.0
Grasp2/color/Color_0464.bmp,193.0,129.0,230.0,230.0
Grasp2/color/Color_0465.bmp,189.0,130.0,230.0,230.0
Grasp2/color/Color_0466.bmp,189.0,130.0,230.0,230.0
